method,dataset,M,nbits,bits_per_vector,train_size,nq,nb,nb_sample,dim,n_centroids,n_exports,train_time_s,encoding_time_s,distance_table_time_s,cdist_time_s,adc_time_s_mean,adc_time_s_std,per_pair_adc_time_ns_mean,per_pair_adc_time_ns_std,rel_error_count,rel_error_mean,rel_error_mean_std_across_exports,rel_error_std,rel_error_min,rel_error_max
PQ,deep,32,4,128,1000000,1000,1000000.0,10000,96,16,1,205.770346,3.514813,0.04693,3.471523,0.859967865049839,0.0,85.9967865049839,0.0,10000000,0.1105447152247179,0.0,0.0587343286047998,6.013388542669419e-08,19.48128890991211
PQ,deep,12,12,144,1000000,1000,1000000.0,10000,96,4096,1,132.376629,205.612072,0.659906,3.069077,0.7810056805610657,0.0,78.10056805610657,0.0,10000000,0.0737884578468303,0.0,0.0466494354316107,0.0,0.9850509166717528
PQ,deep,24,6,144,1000000,1000,1000000.0,10000,96,64,1,436.199316,9.692277,0.145124,5.134644,0.6879231631755829,0.0,68.79231631755829,0.0,10000000,0.0871637442596418,0.0,0.0513110240636657,0.0,11.58315372467041
PQ,deep,16,10,160,1000000,1000,1000000.0,10000,96,1024,1,350.021801,54.368933,0.297768,3.13107,0.7431997582316399,0.0,74.31997582316399,0.0,10000000,0.0667114921864872,0.0,0.0432467100751637,0.0,1.2368687391281128
PQ,deep,16,12,192,1000000,1000,1000000.0,10000,96,4096,1,161.001122,168.969593,0.891034,2.713904,1.3019061386585236,0.0,130.19061386585236,0.0,10000000,0.0476295681791917,0.0,0.0334240263360579,0.0,0.782783567905426
PQ,deep,24,8,192,1000000,1000,1000000.0,10000,96,256,1,454.182376,21.672176,0.088941,3.637374,0.0926130339503288,0.0,9.261303395032884,0.0,10000000,0.0519258967511728,0.0,0.0356001467849745,0.0,4.490072250366211
PQ,deep,32,6,192,1000000,1000,1000000.0,10000,96,64,1,559.192694,7.971093,0.087963,3.626514,0.9849441349506378,0.0,98.49441349506378,0.0,10000000,0.0544451437843407,0.0,0.0372833883719094,0.0,7.363899230957031
PQ,deep,48,4,192,1000000,1000,1000000.0,10000,96,16,1,478.112199,6.286555,0.251923,3.362085,1.2018345892429352,0.0,120.18345892429352,0.0,10000000,0.0578556039929293,0.0,0.0397913756732748,0.0,9.040200233459473
PQ,deep,24,10,240,1000000,1000,1000000.0,10000,96,1024,1,431.048777,52.428026,0.262434,2.888763,0.9792149886488914,0.0,97.92149886488914,0.0,10000000,0.0331457466996129,0.0,0.0245642729596548,0.0,0.99419766664505
PQ,deep,32,8,256,1000000,1000,1000000.0,10000,96,256,1,554.289019,14.469598,0.099952,2.632451,0.1478381305932998,0.0,14.783813059329988,0.0,10000000,0.0303944195268785,0.0,0.0227222257130908,0.0,2.387568950653076
